date,symbol,direction,entry_price,exit_price,quantity,sl,target,pnl,pnl_pct,exit_reason,entry_time,exit_time,mode
2021-05-14,HINDALCO,LONG,370.35,382.25,28,358.28,387.24,272.13,2.624,EOD,2021-05-14 11:53:00,2021-05-14 15:15:00,backtest
2021-05-17,ADANIENT,SHORT,1244.8,1249.4,8,1265.49,1215.8,-96.75,-0.972,EOD,2021-05-17 09:58:00,2021-05-17 15:15:00,backtest
2021-05-24,HINDALCO,SHORT,392.2,389.05,27,397.46,384.57,23.96,0.226,EOD,2021-05-24 12:13:00,2021-05-24 15:15:00,backtest
2021-05-24,ADANIPORTS,SHORT,777.8,767.2,13,786.95,764.23,77.71,0.769,EOD,2021-05-24 11:25:00,2021-05-24 15:15:00,backtest
2021-05-26,BAJFINANCE,SHORT,573.0,579.27,18,579.27,563.58,-173.6,-1.683,SL,2021-05-26 11:36:00,2021-05-26 14:24:00,backtest
2021-05-26,ADANIENT,SHORT,1259.4,1277.13,8,1277.13,1233.9,-202.13,-2.006,SL,2021-05-26 10:17:00,2021-05-26 11:39:00,backtest
2021-05-27,TATASTEEL,SHORT,104.27,103.05,101,105.52,102.42,62.28,0.591,EOD,2021-05-27 12:35:00,2021-05-27 15:15:00,backtest
2021-05-31,RELIANCE,SHORT,1041.4,1029.0,10,1058.8,1017.04,63.3,0.608,EOD,2021-05-31 11:13:00,2021-05-31 15:15:00,backtest
2021-06-02,ADANIENT,SHORT,1464.8,1499.79,7,1499.79,1418.07,-305.68,-2.981,SL,2021-06-02 12:03:00,2021-06-02 13:22:00,backtest
2021-06-03,INDUSINDBK,LONG,989.5,973.92,10,973.92,1012.4,-215.43,-2.177,SL,2021-06-03 11:06:00,2021-06-03 11:11:00,backtest
2021-06-03,ADANIPORTS,SHORT,833.5,843.35,12,843.35,818.9,-178.32,-1.783,SL,2021-06-03 11:18:00,2021-06-03 11:26:00,backtest
2021-06-03,ADANIENT,SHORT,1559.8,1540.2,6,1575.7,1535.56,59.0,0.63,EOD,2021-06-03 10:57:00,2021-06-03 15:15:00,backtest
2021-06-07,ADANIPORTS,SHORT,872.5,884.97,12,884.97,854.61,-210.73,-2.013,SL,2021-06-07 10:33:00,2021-06-07 10:48:00,backtest
2021-06-08,JSWSTEEL,LONG,694.0,707.45,15,687.09,704.85,140.73,1.352,EOD,2021-06-08 10:04:00,2021-06-08 15:15:00,backtest
2021-06-08,ADANIENT,SHORT,1609.3,1587.5,6,1636.05,1571.81,71.62,0.742,EOD,2021-06-08 12:27:00,2021-06-08 15:15:00,backtest
2021-06-08,ADANIPORTS,LONG,862.4,873.0,12,852.91,877.05,66.38,0.641,EOD,2021-06-08 10:01:00,2021-06-08 15:15:00,backtest
2021-06-11,BAJFINANCE,SHORT,619.0,612.0,17,625.11,609.62,58.07,0.552,EOD,2021-06-11 10:27:00,2021-06-11 15:15:00,backtest
2021-06-14,ADANIENT,LONG,1179.7,1466.7,8,1134.95,1242.14,2234.83,23.68,EOD,2021-06-14 10:06:00,2021-06-14 15:15:00,backtest
2021-06-14,BAJFINANCE,SHORT,618.0,619.5,17,627.31,604.76,-86.54,-0.824,EOD,2021-06-14 10:23:00,2021-06-14 15:15:00,backtest
2021-06-16,TATASTEEL,LONG,107.49,108.27,100,105.75,110.04,16.42,0.153,EOD,2021-06-16 10:43:00,2021-06-16 15:15:00,backtest
2021-06-17,ADANIPORTS,LONG,647.85,648.65,16,626.74,677.39,-47.94,-0.463,EOD,2021-06-17 11:54:00,2021-06-17 15:15:00,backtest
2021-06-17,ADANIENT,LONG,1319.9,1289.4,8,1289.4,1363.24,-304.87,-2.887,SL,2021-06-17 11:40:00,2021-06-17 11:48:00,backtest
2021-06-18,JSWSTEEL,LONG,671.95,664.56,16,664.56,683.35,-179.62,-1.671,SL,2021-06-18 09:58:00,2021-06-18 10:49:00,backtest
2021-06-18,ADANIENT,LONG,1303.4,1446.5,8,1279.07,1338.54,1082.8,10.384,EOD,2021-06-18 10:29:00,2021-06-18 15:15:00,backtest
2021-06-18,SBIN,LONG,410.3,405.57,26,405.57,417.55,-184.19,-1.727,SL,2021-06-18 10:00:00,2021-06-18 10:56:00,backtest
2021-06-21,ADANIENT,SHORT,1509.9,1489.0,7,1545.23,1462.59,85.31,0.807,EOD,2021-06-21 12:35:00,2021-06-21 15:15:00,backtest
2021-06-21,ADANIPORTS,SHORT,741.35,729.5,14,760.63,715.85,105.31,1.015,EOD,2021-06-21 12:35:00,2021-06-21 15:15:00,backtest
2021-07-01,ADANIENT,LONG,1443.5,1446.7,7,1429.37,1465.76,-37.83,-0.374,EOD,2021-07-01 10:45:00,2021-07-01 15:15:00,backtest
2021-07-05,ADANIENT,LONG,1337.4,1314.75,8,1314.75,1370.43,-242.42,-2.266,SL,2021-07-05 11:17:00,2021-07-05 13:51:00,backtest
2021-07-06,ADANIPORTS,SHORT,727.8,712.7,14,735.3,716.39,151.23,1.484,EOD,2021-07-06 09:53:00,2021-07-06 15:15:00,backtest
2021-07-06,ADANIENT,SHORT,1381.1,1395.58,7,1395.58,1359.14,-160.8,-1.663,SL,2021-07-06 09:55:00,2021-07-06 10:21:00,backtest
2021-07-13,ADANIENT,LONG,1350.5,1373.8,8,1337.1,1371.56,124.61,1.153,EOD,2021-07-13 10:26:00,2021-07-13 15:15:00,backtest
2021-07-15,LT,SHORT,1619.85,1610.35,6,1637.0,1593.9,-2.38,-0.025,EOD,2021-07-15 09:51:00,2021-07-15 15:15:00,backtest
2021-07-20,LT,LONG,1586.35,1592.25,6,1570.76,1610.9,-23.67,-0.249,EOD,2021-07-20 11:17:00,2021-07-20 15:15:00,backtest
2021-07-26,ICICIBANK,SHORT,682.6,677.0,15,690.42,670.95,23.61,0.231,EOD,2021-07-26 10:38:00,2021-07-26 15:15:00,backtest
2021-07-28,LT,LONG,1562.7,1595.0,6,1547.64,1586.5,134.85,1.438,EOD,2021-07-28 10:47:00,2021-07-28 15:15:00,backtest
2021-07-28,ADANIPORTS,SHORT,673.2,665.6,16,681.72,660.73,60.18,0.559,EOD,2021-07-28 12:36:00,2021-07-28 15:15:00,backtest
2021-07-29,HINDALCO,SHORT,437.65,445.84,24,445.84,426.36,-257.76,-2.454,SL,2021-07-29 10:50:00,2021-07-29 11:30:00,backtest
2021-07-30,TECHM,SHORT,1179.4,1159.8,9,1196.57,1154.85,115.35,1.087,EOD,2021-07-30 10:27:00,2021-07-30 15:15:00,backtest
2021-07-30,ADANIENT,SHORT,1401.9,1375.1,7,1417.69,1378.29,128.16,1.306,EOD,2021-07-30 11:26:00,2021-07-30 15:15:00,backtest
2021-07-30,M&M,SHORT,756.9,742.9,14,765.67,743.86,135.0,1.274,EOD,2021-07-30 10:37:00,2021-07-30 15:15:00,backtest
2021-08-03,TITAN,SHORT,1848.5,1839.45,5,1868.04,1818.92,-13.19,-0.143,EOD,2021-08-03 10:05:00,2021-08-03 15:15:00,backtest
2021-08-06,ADANIPORTS,SHORT,715.15,710.15,15,723.29,703.0,13.62,0.127,EOD,2021-08-06 11:56:00,2021-08-06 15:15:00,backtest
2021-08-06,RELIANCE,LONG,999.7,995.2,10,989.83,1015.23,-104.95,-1.05,EOD,2021-08-06 10:39:00,2021-08-06 15:15:00,backtest
2021-08-06,ADANIENT,SHORT,1458.3,1486.32,7,1486.32,1419.83,-256.75,-2.515,SL,2021-08-06 11:52:00,2021-08-06 12:27:00,backtest
2021-08-11,ADANIENT,LONG,1369.2,1392.2,7,1354.47,1392.02,101.67,1.061,EOD,2021-08-11 10:08:00,2021-08-11 15:15:00,backtest
2021-08-12,TECHM,SHORT,1325.5,1333.3,8,1345.91,1296.57,-123.67,-1.166,EOD,2021-08-12 10:31:00,2021-08-12 15:15:00,backtest
2021-08-13,TATASTEEL,SHORT,138.13,139.65,78,139.65,135.85,-180.23,-1.673,SL,2021-08-13 09:48:00,2021-08-13 15:08:00,backtest
2021-08-18,HINDALCO,LONG,425.25,427.45,25,419.48,433.88,-6.32,-0.059,EOD,2021-08-18 12:54:00,2021-08-18 15:15:00,backtest
2021-08-18,BAJFINANCE,SHORT,661.5,655.0,16,669.43,649.78,42.94,0.406,EOD,2021-08-18 10:42:00,2021-08-18 15:15:00,backtest
2021-08-20,JSWSTEEL,LONG,688.8,684.65,15,676.72,706.35,-122.85,-1.189,EOD,2021-08-20 10:37:00,2021-08-20 15:15:00,backtest
2021-08-20,BAJFINANCE,SHORT,667.0,667.0,16,675.08,655.07,-61.34,-0.575,EOD,2021-08-20 11:30:00,2021-08-20 15:15:00,backtest
2021-08-20,TATASTEEL,LONG,134.66,133.1,80,133.1,137.05,-186.22,-1.729,SL,2021-08-20 10:24:00,2021-08-20 10:57:00,backtest
2021-08-23,SBIN,LONG,402.35,409.6,26,397.78,409.38,127.39,1.218,EOD,2021-08-23 10:49:00,2021-08-23 15:15:00,backtest
2021-08-23,JSWSTEEL,LONG,671.05,684.15,16,660.09,687.09,147.92,1.378,EOD,2021-08-23 10:35:00,2021-08-23 15:15:00,backtest
2021-08-23,TATASTEEL,LONG,128.45,125.86,84,125.86,132.16,-278.92,-2.585,SL,2021-08-23 10:36:00,2021-08-23 10:47:00,backtest
2021-08-24,BAJFINANCE,SHORT,702.5,696.0,15,714.46,685.79,36.52,0.347,EOD,2021-08-24 12:38:00,2021-08-24 15:15:00,backtest
2021-08-24,BAJAJFINSV,SHORT,1581.9,1602.56,6,1602.56,1551.83,-183.07,-1.929,SL,2021-08-24 10:50:00,2021-08-24 11:52:00,backtest
2021-08-27,LT,SHORT,1660.85,1637.6,6,1679.94,1632.42,79.71,0.8,EOD,2021-08-27 10:58:00,2021-08-27 15:15:00,backtest
2021-08-31,ADANIENT,SHORT,1536.7,1543.1,7,1564.06,1498.74,-106.36,-0.989,EOD,2021-08-31 12:21:00,2021-08-31 15:15:00,backtest
2021-09-01,M&M,LONG,772.45,770.1,13,762.86,786.98,-90.6,-0.902,EOD,2021-09-01 12:48:00,2021-09-01 15:15:00,backtest
2021-09-14,ADANIENT,LONG,1456.9,1475.6,7,1441.53,1480.8,70.37,0.69,EOD,2021-09-14 11:06:00,2021-09-14 15:15:00,backtest
2021-09-16,INDUSINDBK,SHORT,1139.95,1168.06,9,1168.06,1102.55,-313.76,-3.058,SL,2021-09-16 10:11:00,2021-09-16 11:25:00,backtest
2021-09-17,KOTAKBANK,SHORT,394.0,397.9,27,397.9,388.01,-166.68,-1.567,SL,2021-09-17 12:55:00,2021-09-17 13:14:00,backtest
2021-09-17,SBIN,LONG,456.15,454.6,23,449.53,465.98,-96.6,-0.921,EOD,2021-09-17 11:41:00,2021-09-17 15:15:00,backtest
2021-09-20,BAJAJFINSV,SHORT,1716.0,1702.15,6,1734.4,1688.22,22.59,0.219,EOD,2021-09-20 11:00:00,2021-09-20 15:15:00,backtest
2021-09-21,ADANIENT,LONG,1345.6,1394.1,7,1326.39,1374.15,280.32,2.976,EOD,2021-09-21 10:18:00,2021-09-21 15:15:00,backtest
2021-09-21,TATASTEEL,LONG,117.36,123.03,91,116.09,119.32,454.09,4.252,EOD,2021-09-21 09:53:00,2021-09-21 15:15:00,backtest
2021-09-22,TECHM,SHORT,1460.3,1458.4,7,1477.39,1434.93,-47.13,-0.461,EOD,2021-09-22 10:09:00,2021-09-22 15:15:00,backtest
2021-09-23,BAJAJFINSV,SHORT,1834.75,1859.35,5,1859.35,1799.09,-181.47,-1.978,SL,2021-09-23 11:00:00,2021-09-23 11:24:00,backtest
2021-09-24,ADANIENT,SHORT,1465.1,1418.2,7,1483.89,1437.66,268.12,2.614,EOD,2021-09-24 12:18:00,2021-09-24 15:15:00,backtest
2021-09-24,TATASTEEL,LONG,121.86,120.67,88,120.67,123.74,-166.06,-1.549,SL,2021-09-24 12:26:00,2021-09-24 13:18:00,backtest
2021-09-27,TECHM,LONG,1411.2,1411.3,7,1394.41,1436.8,-59.06,-0.598,EOD,2021-09-27 10:50:00,2021-09-27 15:15:00,backtest
2021-10-01,TATASTEEL,SHORT,122.98,124.32,87,124.32,120.96,-178.1,-1.665,SL,2021-10-01 09:59:00,2021-10-01 11:33:00,backtest
2021-10-01,M&M,SHORT,820.75,829.56,13,829.56,807.46,-175.98,-1.649,SL,2021-10-01 11:33:00,2021-10-01 14:15:00,backtest
2021-10-01,JSWSTEEL,SHORT,680.55,674.0,15,688.48,668.76,37.93,0.372,EOD,2021-10-01 11:07:00,2021-10-01 15:15:00,backtest
2021-10-11,WIPRO,SHORT,315.4,311.85,34,319.71,309.17,59.37,0.554,EOD,2021-10-11 12:31:00,2021-10-11 15:15:00,backtest
2021-10-12,BAJAJFINSV,SHORT,1828.05,1820.4,5,1853.01,1791.98,-19.99,-0.219,EOD,2021-10-12 11:12:00,2021-10-12 15:15:00,backtest
2021-10-14,ADANIPORTS,SHORT,788.0,795.83,13,795.83,776.0,-162.38,-1.585,SL,2021-10-14 09:55:00,2021-10-14 10:01:00,backtest
2021-10-18,TITAN,SHORT,2670.75,2586.0,4,2705.55,2620.07,277.97,2.602,EOD,2021-10-18 10:13:00,2021-10-18 15:15:00,backtest
2021-10-18,HINDALCO,SHORT,549.55,542.8,19,555.78,540.25,67.5,0.646,EOD,2021-10-18 10:53:00,2021-10-18 15:15:00,backtest
2021-10-18,BAJAJFINSV,SHORT,1907.05,1865.0,5,1930.04,1873.1,151.39,1.588,EOD,2021-10-18 10:48:00,2021-10-18 15:15:00,backtest
2021-10-20,SBIN,SHORT,504.75,499.15,21,511.29,495.22,56.52,0.533,EOD,2021-10-20 10:32:00,2021-10-20 15:15:00,backtest
2021-10-20,INDUSINDBK,SHORT,1206.4,1201.55,8,1221.66,1184.06,-20.46,-0.212,EOD,2021-10-20 10:04:00,2021-10-20 15:15:00,backtest
2021-10-20,BAJFINANCE,SHORT,779.5,775.5,13,788.28,766.37,-8.22,-0.081,EOD,2021-10-20 10:39:00,2021-10-20 15:15:00,backtest
2021-10-21,RELIANCE,LONG,1247.75,1250.3,8,1229.23,1275.15,-39.58,-0.397,EOD,2021-10-21 12:19:00,2021-10-21 15:15:00,backtest
2021-10-21,KOTAKBANK,SHORT,422.8,428.79,25,428.79,414.2,-211.04,-1.997,SL,2021-10-21 12:57:00,2021-10-21 15:10:00,backtest
2021-10-22,WIPRO,LONG,328.8,325.37,32,325.37,334.14,-170.69,-1.622,SL,2021-10-22 11:20:00,2021-10-22 13:25:00,backtest
2021-10-22,TECHM,LONG,1465.4,1447.69,7,1447.69,1492.34,-184.36,-1.797,SL,2021-10-22 11:34:00,2021-10-22 12:14:00,backtest
2021-10-22,KOTAKBANK,SHORT,439.0,434.3,24,444.43,431.02,51.84,0.492,EOD,2021-10-22 11:56:00,2021-10-22 15:15:00,backtest
2021-10-25,HINDALCO,LONG,462.05,472.75,23,456.17,470.92,184.6,1.737,EOD,2021-10-25 09:52:00,2021-10-25 15:15:00,backtest
2021-10-25,BAJFINANCE,SHORT,776.0,764.5,13,787.43,759.68,89.47,0.887,EOD,2021-10-25 11:02:00,2021-10-25 15:15:00,backtest
2021-10-25,ICICIBANK,SHORT,844.0,839.65,12,866.24,814.64,-8.0,-0.079,EOD,2021-10-25 10:35:00,2021-10-25 15:15:00,backtest
2021-10-27,BAJFINANCE,LONG,754.0,749.0,14,744.06,768.94,-131.04,-1.241,EOD,2021-10-27 10:22:00,2021-10-27 15:15:00,backtest
2021-10-28,ADANIENT,LONG,1404.1,1380.68,7,1380.68,1438.3,-223.43,-2.273,SL,2021-10-28 10:47:00,2021-10-28 14:44:00,backtest
2021-10-28,BAJAJFINSV,SHORT,1827.8,1801.7,5,1847.07,1798.62,72.35,0.792,EOD,2021-10-28 12:58:00,2021-10-28 15:15:00,backtest
2021-10-28,ADANIPORTS,LONG,707.55,700.02,15,700.02,719.25,-174.06,-1.64,SL,2021-10-28 09:49:00,2021-10-28 10:08:00,backtest
2021-10-29,BAJAJFINSV,SHORT,1808.0,1782.25,5,1836.59,1767.64,70.8,0.783,EOD,2021-10-29 09:57:00,2021-10-29 15:15:00,backtest
2021-10-29,SBIN,SHORT,504.85,511.68,21,511.68,494.96,-204.78,-1.932,SL,2021-10-29 09:57:00,2021-10-29 10:48:00,backtest
2021-11-01,INDUSINDBK,SHORT,1215.6,1227.5,8,1239.94,1182.35,-154.74,-1.591,EOD,2021-11-01 11:46:00,2021-11-01 15:15:00,backtest
2021-11-08,SBIN,LONG,518.9,523.5,20,512.52,528.57,31.15,0.3,EOD,2021-11-08 11:36:00,2021-11-08 15:15:00,backtest
2021-11-08,INDUSINDBK,LONG,1044.1,1057.0,10,1018.16,1080.79,67.99,0.651,EOD,2021-11-08 10:30:00,2021-11-08 15:15:00,backtest
2021-11-09,ADANIENT,SHORT,1575.0,1595.04,6,1595.04,1545.69,-179.26,-1.897,SL,2021-11-09 12:45:00,2021-11-09 13:15:00,backtest
2021-11-10,ADANIENT,SHORT,1624.9,1604.1,6,1645.77,1594.43,65.43,0.671,EOD,2021-11-10 12:50:00,2021-11-10 15:15:00,backtest
2021-11-12,TATASTEEL,LONG,122.64,121.13,86,121.13,124.93,-190.82,-1.809,SL,2021-11-12 10:40:00,2021-11-12 10:50:00,backtest
2021-11-16,M&M,SHORT,952.0,963.15,11,963.15,935.45,-183.72,-1.754,SL,2021-11-16 13:00:00,2021-11-16 13:58:00,backtest
2021-11-17,ADANIENT,LONG,1636.4,1656.8,6,1617.27,1665.65,62.64,0.638,EOD,2021-11-17 11:59:00,2021-11-17 15:15:00,backtest
2021-11-18,BAJAJFINSV,LONG,1803.15,1791.5,5,1780.97,1836.81,-116.22,-1.289,EOD,2021-11-18 10:45:00,2021-11-18 15:15:00,backtest
2021-11-23,JSWSTEEL,SHORT,681.65,688.34,15,688.34,671.37,-160.9,-1.574,SL,2021-11-23 09:48:00,2021-11-23 11:05:00,backtest
2021-11-23,TATASTEEL,SHORT,114.14,113.06,92,115.4,112.24,38.46,0.366,EOD,2021-11-23 09:47:00,2021-11-23 15:15:00,backtest
2021-11-23,ADANIENT,SHORT,1662.7,1656.4,6,1682.09,1633.89,-22.11,-0.222,EOD,2021-11-23 10:08:00,2021-11-23 15:15:00,backtest
2021-11-26,ADANIPORTS,LONG,733.65,718.36,14,718.36,755.54,-274.39,-2.671,SL,2021-11-26 10:57:00,2021-11-26 15:02:00,backtest
2021-11-26,JSWSTEEL,LONG,654.9,647.84,16,647.84,665.83,-173.8,-1.659,SL,2021-11-26 10:11:00,2021-11-26 12:11:00,backtest
2021-11-29,WIPRO,SHORT,297.4,301.44,35,301.44,291.55,-202.36,-1.944,SL,2021-11-29 09:45:00,2021-11-29 12:07:00,backtest
2021-11-30,INDUSINDBK,LONG,893.75,883.95,11,881.09,912.59,-167.35,-1.702,EOD,2021-11-30 11:40:00,2021-11-30 15:15:00,backtest
2021-11-30,KOTAKBANK,LONG,398.2,393.38,26,393.38,405.53,-185.9,-1.796,SL,2021-11-30 11:28:00,2021-11-30 15:01:00,backtest
2021-12-07,ADANIPORTS,SHORT,747.15,744.2,14,754.51,735.85,-19.58,-0.187,EOD,2021-12-07 12:47:00,2021-12-07 15:15:00,backtest
2021-12-13,TECHM,SHORT,1586.5,1579.5,6,1601.74,1562.98,-17.0,-0.179,EOD,2021-12-13 09:54:00,2021-12-13 15:15:00,backtest
2021-12-20,ADANIENT,LONG,1525.7,1509.79,6,1509.79,1550.49,-153.67,-1.679,SL,2021-12-20 10:19:00,2021-12-20 12:54:00,backtest
2022-01-05,BAJAJFINSV,SHORT,1794.1,1797.9,5,1827.65,1747.86,-76.96,-0.858,EOD,2022-01-05 11:28:00,2022-01-05 15:15:00,backtest
